sentences,base,contrast,contrast_rnd
"Come to think of it, he hadn't seen",-1.0,-0.14167364,-0.6764969
I didn't see,-1.0,-1.0,-1.0
"""I didn't see",-1.0,-1.0,-1.0
I wouldn't want to put,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
Toby sent Dolly ahead to make sure there weren't,0.2991303,0.16698033,0.7350635
There aren't,1.0,1.0,1.0
I hadn't noticed,-0.9907424,-1.0,-1.0
"If I were you, I wouldn't make",-1.0,-1.0,-0.3790523
"At the moment, though, he wouldn't have placed",-0.60908884,-1.0,-0.40577665
I don't want to risk,-1.0,-1.0,-0.95712537
"At the moment, I don't need",-1.0,-1.0,-1.0
"So far, we haven't spotted",-0.7351682,-1.0,-1.0
A few months ago Pirbazari wouldn't have had,-1.0,-1.0,-0.71835333
Provided there weren't,-0.52349246,-0.18312268,-0.39909893
You don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
So don't get,-1.0,-1.0,-1.0
"Skyler's eyes flashed something like disgust at that, and Caine knew he hadn't gained",0.32438365,-0.8967822,0.8076899
He didn't want,-1.0,-1.0,-1.0
Make sure there aren't,0.06509397,0.09351898,0.09751926
"Sleeping or not, they weren't taking",0.2574568,-0.112223,0.7258802
"True, the check hadn't picked up",-1.0,-0.9744674,-0.14501442
Cottingham didn't try,-1.0,-1.0,-1.0
"It meant that if she and the others were able to get out of the ship, they wouldn't have",-1.0,-0.96958876,-1.0
"That works well enough for the bololins, and I didn't see",-1.0,-1.0,-1.0
You don't have to make,-1.0,-1.0,-1.0
I would have sworn there weren't,0.14347734,0.050160863,0.39673796
And I don't want to hear,-0.041235384,0.1334952,0.40157378
But I don't see,-1.0,0.5093131,0.40556893
And I don't see,-1.0,0.15653065,-0.3771524
Governor Rybakov didn't show,-1.0,-0.871572,-0.38234353
And in the two weeks since Lord Kelsey-Ramos figured it out they haven't shown,-1.0,-1.0,-1.0
But at least there he hadn't had,-1.0,-1.0,-1.0
He still hadn't come up with,-0.86548823,-1.0,-1.0
I hadn't heard,-1.0,-1.0,-1.0
He doesn't have,-1.0,-1.0,-1.0
You didn't get,-1.0,-0.48100653,-1.0
You told me there weren't,0.62831336,1.0,0.99935895
He hadn't run into,-1.0,-1.0,-1.0
"No offense, but I don't want",-1.0,-1.0,-1.0
The Spiders say there aren't,0.6759607,1.0,1.0
There aren't,1.0,1.0,1.0
The Council doesn't need,-1.0,-1.0,-0.6741631
"Yes, sir, we have, I said, suddenly realizing to my chagrin that Suzenne hadn't given us",-1.0,-0.13015713,-0.44972664
There certainly weren't,0.38105187,0.2057247,0.8934844
I don't see,-0.97586644,-1.0,-1.0
There wouldn't be,0.85365105,1.0,1.0
Only there weren't,0.57286954,0.29382184,1.0
There didn't seem to be,-0.2748789,-0.21070495,-0.14958711
There hadn't been,-0.22789992,0.02792611,0.014731198
There aren't,1.0,1.0,1.0
"Sure enough, and to his obvious disappointment, he didn't find",-1.0,-1.0,-1.0
I don't want to try,-1.0,-1.0,-1.0
I noticed I wasn't offered,-1.0,-1.0,-0.9397224
I thought there aren't,0.42499438,0.3048573,0.4437108
There aren't,1.0,1.0,1.0
"I gave Fiona a glance, but she didn't need",-1.0,-1.0,-1.0
They didn't have,-1.0,-1.0,-1.0
"Then she skinned off her tight blue jeans, and Steve saw that she didn't have",-0.716374,-0.24846472,-1.0
Bill didn't have,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
You won't have,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
Except that the United States didn't have,-1.0,-1.0,-1.0
The Navy didn't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
"Anyway, he doesn't know",0.0048020864,0.21875413,0.014605766
"Hell, that's why we haven't had",-1.0,-0.94905764,-1.0
I won't have,-1.0,-1.0,-1.0
It was just as well that Cathy didn't have,-1.0,-1.0,-1.0
"So we compromised the bastard, and he didn't have",-1.0,-0.997531,-1.0
There aren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
They don't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
"A whole lot of blast damage, but I don't see",-0.29902148,0.22306679,0.28911003
At least we don't have,-1.0,-1.0,-1.0
Winters took a look around to make sure he wasn't leaving,-0.3883657,0.59412503,0.36433318
"I'm a little worried, and I don't need",-1.0,-1.0,-1.0
"Unfortunately, we don't have",-1.0,-1.0,-1.0
You didn't have,-1.0,-1.0,-1.0
"Shirley squatted down beside him, forgetting that she didn't have",0.026940543,-0.49585104,0.25922412
There aren't going to be,-0.5902248,-0.07861685,0.046530534
There weren't,1.0,1.0,1.0
I wish… but there weren't,0.63505924,0.6059251,0.8548497
"You need the town reduced before then, but you don't want to take",-1.0,-0.7608957,0.24097359
"The King's Man looked away, realising he wasn't going to win",-0.33435825,-0.19583915,0.038114183
He didn't have,-1.0,-1.0,-1.0
Hellboy didn't see,-0.21545525,-0.43603274,-0.33200347
"But you, you don't have",-0.720796,-1.0,-1.0
He also reported Karl didn't beat,-1.0,-0.93266004,-1.0
And he certainly didn't want,-1.0,-1.0,-1.0
"The kids had already turned on him, so he didn't do himself",-1.0,-0.6244226,-1.0
But there weren't,0.48779836,1.0,1.0
I don't have,-1.0,-1.0,-1.0
I told you I don't have,-1.0,-1.0,-0.75389236
I hope there won't be,-0.043952722,-0.26966512,0.12192898
I don't have,-1.0,-0.37573943,-1.0
You won't hear,-1.0,-0.5622863,-0.92927986
And she didn't have on,-1.0,-1.0,-1.0
He asked us if we had behaved and didn't get into,-1.0,-1.0,-1.0
They didn't know,-0.5174056,0.2599513,-1.0
I didn't give you,-0.24397716,-0.27743435,-0.28382733
"Which was good for me, since it meant that there wouldn't be",0.6128392,0.27974004,0.55333436
She wasn't wearing,-1.0,-0.98101896,-1.0
She wasn't wearing,-1.0,-0.88785934,-1.0
And I knew he appreciated the fact I wasn't wearing,-0.48875973,-1.0,-0.43034604
"I mean, we all balled each other, but you didn't get",-0.25106254,-0.48620895,-0.44832397
But don't get,-1.0,-1.0,-1.0
He wasn't wearing,-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
She wasn't wearing,-1.0,-1.0,-1.0
The Corporations didn't leave,-0.25980064,-0.1850099,-0.39740238
"Well, he hasn't",0.57333803,1.0,0.42851773
I don't see,-1.0,-1.0,-0.9664001
I haven't heard,-1.0,-1.0,-1.0
There haven't been,0.17314182,0.64644814,0.8457287
"As soon as he caught sight of him, the chief clerk said: 'No, comrade Lieutenant, there aren't",0.6459354,0.4557592,0.3418876
He certainly hadn't had,-1.0,-1.0,-1.0
Novikov didn't need to hear,-0.32493153,-0.022103425,0.16032064
The cobber wasn't showing,0.6365526,0.7451859,1.0
I don't see,-1.0,-0.7615279,-1.0
"In fact, she hadn't given",-1.0,-1.0,-1.0
She didn't have to climb,-0.09567805,-0.07368825,0.66230494
The Ranger hadn't needed,-1.0,-1.0,-1.0
You won't get,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
So don't entertain,-1.0,-1.0,-1.0
He wouldn't be breaking,-1.0,-1.0,-1.0
Rapp wasn't taking,1.0,1.0,1.0
So don't get,-1.0,-1.0,-1.0
«I don't want to leave,-0.19199528,0.12028882,-0.13111798
«Make sure you don't set off,-1.0,-0.6366601,-0.6944927
"He thought Margot was doing a super job on that spick, and that she didn't need",-1.0,-1.0,-1.0
The man didn't commit,-1.0,-1.0,-1.0
"""Ms. Brown, Victoria said patiently, """"there aren't",0.30418038,0.91187114,0.7230743
"""He turned to her and said ominously, """"There aren't",1.0,1.0,0.4165018
We don't have,-1.0,-1.0,-1.0
I'm sorry I don't have,-1.0,-1.0,-0.7924771
Castillo was glad that he hadn't brought,-1.0,-0.13147415,-0.5952254
But I don't have,-1.0,-1.0,-0.27167502
I don't anticipate,-0.5910015,-0.744928,-0.37004223
I don't know if,-1.0,-1.0,-1.0
That it won't cause,-1.0,-1.0,-1.0
Lucky for you I didn't find,-1.0,-1.0,-1.0
I didn't see,-1.0,-1.0,-1.0
The problem there is that it doesn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I don't put,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
We haven't had,-1.0,-1.0,-1.0
But I didn't try to put,-1.0,-0.8081319,-0.7763555
The overseer made sure that all us slaves worked hard and didn't cause,-1.0,-0.666116,-0.15002094
What do we bet; we don't have,-0.7130034,-1.0,-0.97805566
There don't seem to be,-0.27816102,-0.12332094,-0.030190649
I don't see,-1.0,-1.0,-1.0
The CIA doesn't have,-0.88874686,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I wouldn't count on,-0.81883085,0.31332457,0.14015035
And I didn't seem to see,0.79138815,-0.7853765,0.6056048
There aren't,1.0,1.0,1.0
But I don't see,-0.64477533,0.085078165,-0.19581676
But I don't see,-0.73195183,-0.58038735,-0.96932507
There aren't,1.0,1.0,1.0
Remo was grateful that there weren't,0.29727617,0.14101033,0.068951674
"For one thing, you don't have",-0.9470203,-1.0,-1.0
It was clear from the size of the box that there wasn't room for,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
At least he hasn't manifested,-1.0,-0.7993271,-1.0
There didn't seem to be,-0.2693165,-0.032297783,0.08250206
Foxx wasn't taking,0.3746566,0.27120176,0.7545149
There weren't,1.0,1.0,1.0
We don't have,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
I don't know,-0.97014713,0.2789392,-0.21977995
Because there weren't,1.0,1.0,1.0
They just didn't have,-1.0,-1.0,-1.0
Finally Remo picked up the phone because he didn't want to hear,-0.6596371,-0.31245902,0.16230106
You didn't exactly win,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
He hadn't seen,-1.0,-1.0,-1.0
"Keep it up, Chiun, and there won't be",0.63115776,0.68575597,1.0
"You know, I don't have",-0.95063233,-0.86460143,-1.0
Bronzini didn't waste,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
Except… except there weren't,0.39964485,0.94358784,0.37903872
I don't see,-0.630262,-1.0,-0.86146754
The First Lady isn't making,1.0,0.2923992,0.7435259
We don't have,-1.0,-1.0,-1.0
I don't smell,-1.0,-1.0,-1.0
"Then again, he hadn't programmed",-1.0,-0.73937315,-0.8747997
The Master of Sinanju hadn't taken,-1.0,-0.21094856,0.70389616
They didn't see,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
He hoped the little Korean didn't get,0.07529488,-0.22390103,0.3256028
There aren't,1.0,1.0,1.0
We don't have,-1.0,-1.0,-1.0
"That's it, I'm won't fight",0.9188853,1.0,0.96909684
There aren't,1.0,1.0,1.0
I don't have,-1.0,-1.0,-1.0
"She directed them to ICU One, but warned that the police weren't allowing him",-0.9503894,-0.9293164,-0.7854693
It's best that you don't ask,-0.45082796,-0.25301132,0.021449974
Hotel records showed he hadn't made,-1.0,-0.897413,-0.64837044
"No, there weren't",0.38646036,-0.3333401,0.2858308
"You must watch Tool carefully, child, see it doesn't get",0.90036094,0.5037421,1.0
He didn't have,-1.0,-1.0,-1.0
I haven't heard about,-1.0,-1.0,-0.93264
I hadn't,0.063895166,0.0035818496,-0.13540511
Leastwise I hadn't heard,-1.0,-0.43075714,-1.0
Jurgen hasn't given,-1.0,-1.0,-1.0
Just don't you strike,0.6901193,1.0,0.6792351
`There wasn't,0.9542343,1.0,0.9726661
"If Boone was right, back in Tokyo, this one isn't passing",1.0,0.2578285,0.51741856
And when the councilman testifies tomorrow you won't have,-0.923666,-1.0,-1.0
But don't get,-1.0,-1.0,-1.0
"After all, I don't have",-0.8327007,-1.0,-0.27772576
There weren't,1.0,1.0,1.0
"Mom says he was a strong, handsome guy, but she doesn't have",-0.9406215,-0.87903315,-0.4412217
I don't have,-1.0,-1.0,-1.0
"I want to be as fair as I can, so you haven't",0.25893894,0.29504326,0.23058487
And there aren't,0.87439793,0.60285914,1.0
You don't have,-1.0,-1.0,-1.0
"""I wasn't casting",0.07602705,-0.13820541,-0.06654314
He said the Mounties hated to see him go… They don't have,-1.0,-1.0,-0.24984378
I don't want,-1.0,-1.0,-1.0
He didn't bother to put,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
My master doesn't keep,-0.85860896,-0.924642,-0.3817613
We don't have,-1.0,-1.0,-1.0
I won't play,-1.0,-1.0,-0.93627053
"If you want to keep an eye on him, you may do so,” Sanzang said, “but don't play",-1.0,-0.5173121,0.0315613
There aren't,1.0,1.0,1.0
We don't need,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
I didn't have,-1.0,-1.0,-1.0
I didn't say,-1.0,-1.0,-1.0
YOUNGER DAUGHTER: I don't have,-0.21685255,-0.39071167,-0.3375874
And I wouldn't have,0.13470411,0.23228456,-0.06550666
It seemed as though she was pleased by the fact Ninamori hadn't raised,-1.0,-1.0,-1.0
"Sadly, the Mabase Martians didn't score",0.3525541,0.72661304,0.8122898
Come and see meI haven't got,-0.5374611,-0.8458858,-0.8468045
These letters aren't in,-1.0,-1.0,-1.0
We don't want,-1.0,-1.0,-1.0
But there weren't,1.0,1.0,0.9973286
He hadn't found,-1.0,-1.0,-1.0
I wouldn't place,-1.0,-1.0,-1.0
I've been lucky so far because the Emperor hasn't raised,-0.04537474,-0.7799485,0.950834
There weren't,1.0,1.0,1.0
The blow hurt cruelly but didn't break,-0.63547635,-0.4028591,-0.08463625
"«But,» said his crew, «there simply aren't",0.66360134,0.6077858,0.9927411
«I won't have,-1.0,-1.0,-0.6915314
We don't have,-1.0,-1.0,-1.0
"In other words, I wouldn't make",-1.0,-1.0,0.39138663
Maybe the problem is you don't have,-1.0,-1.0,-1.0
But don't do me,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
"Whatever ended up happening, he didn't want",-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
But there wouldn't be,0.42290103,0.2820783,1.0
But he hadn't inflicted,-1.0,-1.0,-1.0
"«Anyway, if there aren't",0.67695963,0.7997502,1.0
And don't try to bring,-0.31676406,-0.83893293,-0.4073466
So far we haven't had,-1.0,-1.0,-1.0
"«Remember,» she went on, «don't get caught in",-1.0,-1.0,-1.0
There hadn't been,0.05817218,0.0054442915,0.26504132
Blade hoped there wouldn't be,-0.017967537,-0.009800861,0.2824003
Krodrus obviously didn't need,-1.0,-1.0,-1.0
He didn't want to take,-1.0,-0.7883244,-0.6365319
"Well, there aren't",-0.0028967878,0.44202933,0.39182568
"About the sound body, Blade wasn't going to take",0.33336145,0.40422335,0.44300717
We won't have,-1.0,-1.0,-1.0
Can't be,-1.0,-1.0,-1.0
Andy hadn't seen,-1.0,-0.4108122,-1.0
He wouldn't have taken,-0.9608841,-1.0,-1.0
Now Poor Uncle has passed over I haven't,1.0,0.6364532,0.84870005
Something tells me that the gun I'm after won't have,-1.0,-0.0700491,-0.19759126
I shan't answer,-0.18041615,0.18208945,-0.35460263
There weren't,1.0,1.0,1.0
Only there aren't,0.88915086,0.55676055,0.57754856
There won't be,-1.0,-0.36901915,-0.33168113
Basil keeps it for the servants because the manor's such a way from the town and there aren't,-0.329411,-0.025577992,-0.13551933
I don't have,-1.0,-1.0,-1.0
"Anyway, we aren't going to find",-1.0,-1.0,-1.0
But they won't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
Janaky won't take,-1.0,-1.0,-0.56006485
Jansky won't take,-1.0,-0.749335,-1.0
I didn't want,-1.0,-1.0,-1.0
I didn't sense,-1.0,-1.0,-1.0
I wouldn't try sticking,-1.0,-1.0,-1.0
I didn't see,-1.0,-0.55811363,-1.0
I didn't want,-1.0,-1.0,-1.0
"Havarian seemed to know all about the island asylum, though he wouldn't tell Abdel",-1.0,-1.0,-1.0
But if I didn't have,-1.0,-1.0,-1.0
I've got a feeling Mab hasn't scheduled,-0.5235029,-0.10957903,-0.41544637
I haven't,0.05504946,-0.03161133,-0.4913473
You don't have,-0.89555246,-1.0,-1.0
I had been concerned that I wouldn't have,-1.0,-1.0,-0.54191417
... we didn't have,-1.0,-1.0,-1.0
I held absolutely still so I wouldn't give Bill,-1.0,-1.0,-1.0
"No, I haven't heard",-0.1346203,-0.42631763,-0.19983582
But he didn't add,-1.0,-1.0,-1.0
I didn't have,-1.0,-1.0,-1.0
I was pleased that he didn't have,-1.0,-1.0,-1.0
She didn't seem to have,-1.0,-0.5525257,-1.0
She didn't make,-1.0,-1.0,-1.0
There haven't been,0.59155476,0.5097508,0.51404977
We don't have,-1.0,-1.0,-1.0
"Last night was the third night of the full moon, so we won't have to face",-0.77098507,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
Clocks bonging where there aren't,0.5612057,0.94971293,1.0
There weren't,1.0,1.0,1.0
I sure wasn't winning,-0.060249303,0.35065547,0.5346783
"I've already faced a dragon, and I haven't shown",-0.58513725,-0.5799083,-1.0
And you said you didn't have,-1.0,-1.0,-1.0
"But no, I don't feel I have",-0.13790433,0.02623314,-0.14372367
There weren't,1.0,1.0,1.0
You're wondering why I haven't asked you,0.26637048,0.5689647,0.08025818
I don't see,-0.99350125,-0.826707,-1.0
"""Instead, he said, """"Maybe there aren't",1.0,1.0,1.0
We haven't seen,-1.0,-1.0,-1.0
"""In a hoarse voice he said, """"Much more of this and I won't have",-0.762438,-1.0,-0.9057126
"But if it makes you feel better, I haven't heard",-0.022244006,-0.4384744,-0.5695864
It doesn't have,-1.0,-1.0,-1.0
She doesn't have,-1.0,-1.0,-1.0
"I could feel the power he was exerting to keep the demon in one place, but I didn't see",-0.92048395,0.16102906,-0.16536987
I don't have,-1.0,-1.0,-1.0
I said I didn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
It didn't show,-1.0,-1.0,-1.0
"""Besides, I added softly, """"I won't have",-0.15514392,-0.4483193,-0.26570785
He was making sure I didn't have,-0.84542954,-0.9080523,-1.0
Old blood didn't flip,0.67613834,0.77302366,0.7128131
Someone who doesn't have,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
I didn't have,-1.0,-1.0,-1.0
We will group them by types first and then the ones that don't match,-1.0,-1.0,-0.73497427
"No, I didn't get",0.01523659,0.36977938,0.48169473
There aren't going to be,-0.18478544,-0.28475338,0.2609458
But there aren't,0.90386146,1.0,1.0
So I strongly suggest you don't give me,-0.057659354,-0.6247423,-0.4464621
I wasn't taking,-0.4657333,-0.20454414,-0.3988279
You've been very lucky that you haven't experienced,-0.4973327,0.005849072,0.5841748
And I won't make,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
Not until Halloween was just days away and I hadn't made,-1.0,-1.0,-0.8328535
There wasn't,1.0,1.0,1.0
There weren't,0.881985,1.0,1.0
"Which was good, because I didn't have",-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
The seven percent who don't show,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
I–I don't see,1.0,0.100453496,0.4849799
"Mommy, those ladies don't have",-1.0,-0.6841479,-0.6862951
Only he doesn't have,-0.9885999,-1.0,-0.887408
«But I haven't seen,-0.2490641,0.33700457,0.050847042
"«Now, I don't have",-0.4828314,0.21296585,0.5484742
There won't be,-0.50631344,-0.9809145,0.006891568
"You know, there weren't",0.5014514,1.0,1.0
You tell them that you won't answer,0.49378178,-0.05341292,-0.21098432
"""Understand me, Counselor, he said, """"I don't want",-1.0,-1.0,-1.0
"""It was, said Graves, """"and you won't find",-1.0,-0.600102,-0.5686813
There aren't,1.0,1.0,1.0
And then there's the Inquisition-it doesn't allow,-1.0,-1.0,-1.0
"And what's more, there weren't",0.20033512,0.43807036,0.3482627
Anton didn't know,-0.6461295,-0.031233277,-0.5733664
I don't have,-1.0,-1.0,-1.0
Only there weren't,-0.04946394,0.68586135,0.37902606
That's why they were killed in Berne… And we won't get,0.15335086,1.0,0.21498816
And since we didn't observe,-1.0,-1.0,-1.0
"He'd been in need of refreshment, and there hadn't been",0.4986475,0.6117597,0.5561867
I didn't notice,-0.8826973,-1.0,-0.6189712
I hoped there weren't,-0.00069725065,0.45422867,0.2525511
It took me a long time to choose between the three doors that were in place-there weren't,-0.1591334,-0.077716,0.9480502
There aren't,1.0,1.0,1.0
There haven't been,0.1545941,0.38631663,0.4096853
There was a time when Moscow didn't have,-1.0,-1.0,-0.8197422
"This thing, this creature that took her, doesn't have",-0.08482276,-0.2999775,-0.43636996
«I don't make,-1.0,-0.6266909,-0.10632368
«Maybe there weren't,-0.15975542,0.5377055,0.53573394
Once more: I didn't have,-1.0,-1.0,-1.0
