sentences,base,contrast,contrast_rnd
"That works well enough for the bololins, and I didn't see",-1.8789648,-1.8529934,-2.0892742
You don't have to make,-3.9532409,-3.8210144,-3.5491626
I would have sworn there weren't,-1.510623,-1.2084672,-1.4483652
And I don't want to hear,-0.45845816,-0.59466565,-0.45135245
But I don't see,1.3410729,1.3873054,1.3679559
And I don't see,1.2915817,1.2870762,1.3144557
Governor Rybakov didn't show,0.029727459,-0.046429917,0.5004959
And in the two weeks since Lord Kelsey-Ramos figured it out they haven't shown,1.7992139,1.962361,1.7052294
But at least there he hadn't had,-0.05507666,-0.011413008,-0.21417075
He still hadn't come up with,0.7842375,0.7769913,0.90728813
I hadn't heard,2.7203906,2.792659,2.7984796
He doesn't have,-5.005342,-4.6617737,-4.8137255
You didn't get,-6.472744,-6.3902984,-6.467076
You told me there weren't,3.3690643,4.043028,3.284835
He hadn't run into,-0.75593054,-0.981148,-0.81678826
"No offense, but I don't want",-6.8330812,-6.8890705,-6.6284494
The Spiders say there aren't,3.671136,4.0811844,4.013975
There aren't,22.277325,22.98354,23.156467
The Council doesn't need,-7.6277637,-7.482212,-7.1330695
"Yes, sir, we have, I said, suddenly realizing to my chagrin that Suzenne hadn't given us",0.15104038,0.494775,0.4753555
There certainly weren't,-1.3560874,-0.39654416,-0.25573662
I don't see,0.3309852,0.24593309,0.30262408
There wouldn't be,-17.26972,-16.818546,-16.957912
Only there weren't,7.244987,7.983456,7.457048
There didn't seem to be,-11.453786,-10.859654,-9.665731
There hadn't been,-5.311917,-4.811554,-4.2556396
There aren't,22.277325,22.98354,23.156467
"Sure enough, and to his obvious disappointment, he didn't find",0.68674505,0.7789104,0.50178564
I don't want to try,-0.5372949,-0.64626217,-0.45156416
I noticed I wasn't offered,-2.4806213,-2.3139074,-2.4840407
I thought there aren't,4.711819,5.1537766,5.0372252
There aren't,22.277325,22.98354,23.156467
"I gave Fiona a glance, but she didn't need",-4.8151045,-4.992718,-4.8213844
They didn't have,-4.473027,-4.435385,-4.3501124
"Then she skinned off her tight blue jeans, and Steve saw that she didn't have",-0.9499754,-0.79965055,-0.986253
Bill didn't have,-8.078631,-7.3031273,-7.297619
He didn't have,-7.711586,-7.5902033,-7.896208
I don't want,-14.001939,-14.054201,-13.802122
You won't have,-6.6656127,-6.7325535,-6.7178307
I don't see,0.3309852,0.24593309,0.30262408
Except that the United States didn't have,-1.2099203,-1.1800125,-1.2316291
The Navy didn't have,-4.551081,-4.426972,-4.5371237
There aren't,22.277325,22.98354,23.156467
"Anyway, he doesn't know",0.95704097,1.1182182,1.1627116
"Hell, that's why we haven't had",-0.82585466,-0.8310802,-0.6931389
I won't have,-1.3231066,-1.3153304,-1.1683555
It was just as well that Cathy didn't have,-1.650939,-1.544677,-1.8221157
"So we compromised the bastard, and he didn't have",-0.98247576,-0.84935737,-0.9436513
There aren't,22.277325,22.98354,23.156467
There weren't,16.246693,17.12653,17.017818
They don't have,-1.7821808,-1.6058044,-1.5680065
I don't have,-0.13459282,0.11821462,0.19431818
I don't see,0.3309852,0.24593309,0.30262408
"A whole lot of blast damage, but I don't see",0.7245425,0.7662412,0.75756824
At least we don't have,-4.782238,-4.7987423,-4.7130365
Winters took a look around to make sure he wasn't leaving,1.4104958,1.7512867,1.7554718
"I'm a little worried, and I don't need",-2.1837008,-2.128673,-2.0308182
"Unfortunately, we don't have",0.17162594,0.28985503,0.26729897
You didn't have,-75.06555,-74.90643,-75.64568
"Shirley squatted down beside him, forgetting that she didn't have",-3.2397668,-3.2359037,-3.2490382
There aren't going to be,4.012367,4.5978146,4.807393
There weren't,16.246693,17.12653,17.017818
I wish… but there weren't,1.3545215,1.6749195,1.4899272
"You need the town reduced before then, but you don't want to take",0.11786377,0.1774511,0.27061623
"The King's Man looked away, realising he wasn't going to win",-0.090806514,-0.0067294016,0.14041783
He didn't have,-7.711586,-7.5902033,-7.896208
Hellboy didn't see,1.2172124,1.2385678,1.5043149
"But you, you don't have",-9.865953,-9.556625,-9.582444
He also reported Karl didn't beat,3.2617533,3.3995924,3.515894
And he certainly didn't want,-7.785374,-7.81859,-7.7109127
"The kids had already turned on him, so he didn't do himself",1.1668487,1.3046895,1.0956211
But there weren't,8.729517,9.146074,8.801216
I don't have,-0.13459282,0.11821462,0.19431818
I told you I don't have,-0.6754161,-0.49149603,-0.45089245
I hope there won't be,-0.19818062,-0.51332897,0.1698903
I don't have,-0.13459282,0.11821462,0.19431818
You won't hear,5.017398,4.6936517,5.07441
And she didn't have on,-1.3985732,-1.5853504,-1.9148924
He asked us if we had behaved and didn't get into,-0.042692576,-0.15694213,-0.053655863
They didn't know,5.8084946,5.823709,6.378927
I didn't give you,-4.3747635,-4.1542225,-4.651845
"Which was good for me, since it meant that there wouldn't be",0.06283864,0.15964335,0.16522232
She wasn't wearing,5.8939557,6.4011035,5.7554245
She wasn't wearing,5.8939557,6.4011035,5.7554245
And I knew he appreciated the fact I wasn't wearing,-0.42389306,-0.29441825,-0.45236424
"I mean, we all balled each other, but you didn't get",-0.44488764,-0.3363887,-0.34358558
But don't get,-10.8135195,-10.024021,-8.75371
He wasn't wearing,3.5866346,3.764189,2.8919919
She didn't have,-4.508333,-4.25321,-4.440225
She wasn't wearing,5.8939557,6.4011035,5.7554245
The Corporations didn't leave,0.857992,0.9243144,1.4847465
"Well, he hasn't",-0.29271913,0.095283985,0.027580947
I don't see,0.3309852,0.24593309,0.30262408
I haven't heard,4.4438176,4.8345447,4.4388156
There haven't been,-2.0758398,-1.5706313,-0.47470903
"As soon as he caught sight of him, the chief clerk said: 'No, comrade Lieutenant, there aren't",-0.13366675,0.14649451,0.41336662
He certainly hadn't had,-1.6645905,-1.5423927,-1.599765
Novikov didn't need to hear,-0.30017978,-0.46249133,-0.04396251
The cobber wasn't showing,3.3253906,3.6199358,3.433945
I don't see,0.3309852,0.24593309,0.30262408
"In fact, she hadn't given",-0.062713,-0.09467667,0.10344377
She didn't have to climb,1.4446696,1.4159303,1.9393835
The Ranger hadn't needed,0.19447204,0.42168504,0.20295435
You won't get,-3.2935934,-3.1751344,-2.87116
I don't have,-0.13459282,0.11821462,0.19431818
So don't entertain,1.2527791,1.3096744,2.732975
He wouldn't be breaking,-8.505755,-8.0189905,-6.7975936
Rapp wasn't taking,0.35958713,0.52759427,0.4097141
So don't get,-7.72174,-7.4801216,-6.0278788
«I don't want to leave,1.0853548,1.1235378,1.094971
«Make sure you don't set off,0.608212,0.74008393,1.0872766
"He thought Margot was doing a super job on that spick, and that she didn't need",-1.9435318,-2.131007,-1.8572261
The man didn't commit,-0.45320204,-0.22237226,0.02398789
"""Ms. Brown, Victoria said patiently, """"there aren't",0.7310637,0.9337954,0.86524117
"""He turned to her and said ominously, """"There aren't",1.0894132,1.3080348,1.4575129
We don't have,1.3276724,1.1780308,1.0118568
I'm sorry I don't have,-0.38485014,-0.33416688,-0.22802891
Castillo was glad that he hadn't brought,0.26178178,0.6276058,0.44899517
But I don't have,0.5099953,0.67076313,0.64665025
I don't anticipate,1.3998967,1.4976437,1.9293884
I don't know if,-0.93704444,-1.0161473,-0.70988846
That it won't cause,-0.5121095,-0.5430526,-0.24222334
Lucky for you I didn't find,1.6761652,1.7962257,1.7205168
I didn't see,-0.41817346,-0.44657177,-0.508845
The problem there is that it doesn't have,-4.7017403,-4.555715,-4.53016
I don't have,-0.13459282,0.11821462,0.19431818
I don't put,0.038301364,0.3509996,0.25160775
We don't have,1.3276724,1.1780308,1.0118568
I don't want,-14.001939,-14.054201,-13.802122
We haven't had,5.8933,5.600877,6.023526
But I didn't try to put,-0.11393572,0.103528135,0.20593607
The overseer made sure that all us slaves worked hard and didn't cause,8.943278,9.066046,8.922451
What do we bet; we don't have,-0.5762654,-0.48217914,-0.19975984
There don't seem to be,-2.0444384,-1.4027765,-0.7537662
I don't see,0.3309852,0.24593309,0.30262408
The CIA doesn't have,-0.08914855,-0.017928094,0.21961002
I don't have,-0.13459282,0.11821462,0.19431818
I wouldn't count on,2.7194486,3.0167935,3.4464276
And I didn't seem to see,-0.21200784,-0.3659817,-0.286855
There aren't,22.277325,22.98354,23.156467
But I don't see,1.3410729,1.3873054,1.3679559
But I don't see,1.3410729,1.3873054,1.3679559
There aren't,22.277325,22.98354,23.156467
Remo was grateful that there weren't,6.3500223,6.7798505,6.473909
"For one thing, you don't have",-39.472687,-39.127777,-38.81302
It was clear from the size of the box that there wasn't room for,1.1696705,1.202773,1.2606704
I don't see,0.3309852,0.24593309,0.30262408
I don't have,-0.13459282,0.11821462,0.19431818
We don't have,1.3276724,1.1780308,1.0118568
I don't have,-0.13459282,0.11821462,0.19431818
At least he hasn't manifested,3.5348053,3.3618352,3.2415586
There didn't seem to be,-11.453786,-10.859654,-9.665731
Foxx wasn't taking,0.69698656,0.65832496,0.8279871
There weren't,16.246693,17.12653,17.017818
We don't have,1.3276724,1.1780308,1.0118568
We don't have,1.3276724,1.1780308,1.0118568
I don't know,3.1374218,3.0949862,3.8626437
Because there weren't,9.496986,9.959604,9.45928
They just didn't have,0.026523218,0.30347896,0.6052764
Finally Remo picked up the phone because he didn't want to hear,0.58469176,0.5410236,0.7863972
You didn't exactly win,-8.049622,-8.030481,-7.8496623
I don't see,0.3309852,0.24593309,0.30262408
He hadn't seen,3.0453963,2.9458141,2.8945599
"Keep it up, Chiun, and there won't be",-0.5976602,-0.6586323,-0.39729
"You know, I don't have",-0.32310855,-0.06469311,-0.10249683
Bronzini didn't waste,-1.7720876,-1.7911384,-1.5440692
I don't see,0.3309852,0.24593309,0.30262408
Except… except there weren't,5.891767,6.3922014,6.1479845
I don't see,0.3309852,0.24593309,0.30262408
The First Lady isn't making,0.46433887,0.39870283,0.68108827
We don't have,1.3276724,1.1780308,1.0118568
I don't smell,-1.2374953,-1.2789491,-0.9899989
"Then again, he hadn't programmed",1.2384636,1.3677478,1.2578361
The Master of Sinanju hadn't taken,2.196697,2.2768788,2.2556877
They didn't see,0.09237774,-0.10521664,0.28453085
There weren't,16.246693,17.12653,17.017818
He hoped the little Korean didn't get,1.8760859,1.9735386,2.0957887
There aren't,22.277325,22.98354,23.156467
We don't have,1.3276724,1.1780308,1.0118568
"That's it, I'm won't fight",1.1756691,0.98483413,1.1558245
There aren't,22.277325,22.98354,23.156467
I don't have,-0.13459282,0.11821462,0.19431818
"She directed them to ICU One, but warned that the police weren't allowing him",1.6404977,1.627337,1.504113
It's best that you don't ask,0.5846831,0.6315573,0.70286775
Hotel records showed he hadn't made,0.072269246,0.37809074,0.30774328
"No, there weren't",0.78492063,1.3304033,1.0749166
"You must watch Tool carefully, child, see it doesn't get",2.3400326,2.3705409,2.3817842
He didn't have,-7.711586,-7.5902033,-7.896208
I haven't heard about,4.648956,5.0998936,5.334917
I hadn't,11.557175,11.78745,11.391466
Leastwise I hadn't heard,0.05525346,0.2824732,0.17855279
Jurgen hasn't given,3.4530704,3.8123057,4.5176687
Just don't you strike,2.1864123,1.7616347,2.5287607
`There wasn't,11.304529,11.913948,11.5126295
"If Boone was right, back in Tokyo, this one isn't passing",-2.9506688,-2.6538153,-2.9643025
And when the councilman testifies tomorrow you won't have,1.1972343,1.3505636,1.4426044
But don't get,-10.8135195,-10.024021,-8.75371
"After all, I don't have",0.26975673,0.46834743,0.3724424
There weren't,16.246693,17.12653,17.017818
"Mom says he was a strong, handsome guy, but she doesn't have",0.6505015,0.618631,0.7708365
I don't have,-0.13459282,0.11821462,0.19431818
"I want to be as fair as I can, so you haven't",-2.3092828,-2.3753188,-1.9327546
And there aren't,7.6019697,8.007204,8.1086035
You don't have,-212.93744,-212.16571,-211.99036
"""I wasn't casting",1.4250237,1.4936033,1.4322639
He said the Mounties hated to see him go… They don't have,0.90035987,1.1045641,0.91127074
I don't want,-14.001939,-14.054201,-13.802122
He didn't bother to put,2.165819,2.232204,1.8573537
We don't have,1.3276724,1.1780308,1.0118568
My master doesn't keep,0.59310615,0.6846893,0.87120044
We don't have,1.3276724,1.1780308,1.0118568
I won't play,-4.114166,-4.4350758,-3.8573318
"If you want to keep an eye on him, you may do so,” Sanzang said, “but don't play",-1.5237253,-1.4747726,-1.5961444
There aren't,22.277325,22.98354,23.156467
We don't need,-2.8298264,-3.0018604,-2.4463465
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
I didn't have,-5.747894,-5.328346,-5.632659
I didn't say,-2.8126323,-2.7630663,-3.020544
YOUNGER DAUGHTER: I don't have,0.7951229,0.9591623,0.95954883
And I wouldn't have,-2.0205376,-1.798847,-1.6287994
It seemed as though she was pleased by the fact Ninamori hadn't raised,-2.069037,-1.8955559,-1.9456758
"Sadly, the Mabase Martians didn't score",1.3699951,1.2416532,1.2175329
Come and see meI haven't got,-2.1631582,-2.1040485,-1.7640718
These letters aren't in,3.7531655,3.8100872,3.7156754
We don't want,1.8843186,1.6978393,2.091063
But there weren't,8.729517,9.146074,8.801216
He hadn't found,1.0524701,0.8986448,0.5419643
I wouldn't place,-2.7622015,-2.5206833,-1.8825161
I've been lucky so far because the Emperor hasn't raised,1.9330481,1.8963672,2.2763028
There weren't,16.246693,17.12653,17.017818
The blow hurt cruelly but didn't break,2.9669766,2.9132257,2.980474
"«But,» said his crew, «there simply aren't",-0.29573,0.21046704,0.48378944
«I won't have,-1.4642527,-1.4265218,-1.2044214
We don't have,1.3276724,1.1780308,1.0118568
"In other words, I wouldn't make",1.4529157,1.5763043,1.5196586
Maybe the problem is you don't have,-0.31056768,-0.24604325,-0.11273986
But don't do me,-4.8509903,-5.5849776,-4.747015
I don't have,-0.13459282,0.11821462,0.19431818
"Whatever ended up happening, he didn't want",-8.219433,-8.181724,-8.008917
We don't have,1.3276724,1.1780308,1.0118568
But there wouldn't be,-2.086049,-1.7630477,-1.8272489
But he hadn't inflicted,0.63920015,0.638912,0.49736017
"«Anyway, if there aren't",1.4945251,2.0887027,1.812377
And don't try to bring,-0.1911447,-0.39407933,-0.3147846
So far we haven't had,-1.0684538,-0.9419269,-0.8941856
"«Remember,» she went on, «don't get caught in",-0.32894966,-0.4316458,-0.08932474
There hadn't been,-5.311917,-4.811554,-4.2556396
Blade hoped there wouldn't be,-0.93172,-0.6723119,-0.7412187
Krodrus obviously didn't need,-6.037964,-6.2336836,-5.4700866
He didn't want to take,-1.844362,-1.935911,-2.2920196
"Well, there aren't",0.58583814,0.95325726,1.0543911
"About the sound body, Blade wasn't going to take",0.03200262,0.22127073,-0.030792385
We won't have,0.4849587,0.41171065,0.40247795
Can't be,-1.2810203,-1.7668749,0.102981746
Andy hadn't seen,-0.24556737,-0.14952227,0.46643206
He wouldn't have taken,-0.16869912,-0.11412965,-0.41597533
Now Poor Uncle has passed over I haven't,-0.20635511,0.046860725,-0.12793308
Something tells me that the gun I'm after won't have,-0.083826,-0.47246522,-0.23888037
I shan't answer,-4.2630258,-4.690816,-3.372196
There weren't,16.246693,17.12653,17.017818
Only there aren't,3.9953125,4.8314424,4.7221465
There won't be,-17.69844,-16.813433,-15.577871
Basil keeps it for the servants because the manor's such a way from the town and there aren't,7.6493993,8.08443,8.050058
I don't have,-0.13459282,0.11821462,0.19431818
"Anyway, we aren't going to find",-0.16125357,-0.07532911,0.023536101
But they won't have,-1.0749803,-1.0964314,-0.9634223
There weren't,16.246693,17.12653,17.017818
Janaky won't take,3.104106,3.542467,3.6351957
Jansky won't take,2.1558971,2.6362386,3.385506
I didn't want,-42.818024,-42.834564,-43.064827
I didn't sense,-1.0523081,-1.0690196,-0.7366862
I wouldn't try sticking,-0.1582315,0.11869764,0.24310482
I didn't see,-0.41817346,-0.44657177,-0.508845
I didn't want,-42.818024,-42.834564,-43.064827
"Havarian seemed to know all about the island asylum, though he wouldn't tell Abdel",0.0785262,0.26557595,0.07745084
But if I didn't have,-0.7483493,-1.0259016,-0.881296
I've got a feeling Mab hasn't scheduled,0.61759007,0.8459682,1.058742
