sentences,base,contrast,contrast_rnd
He hadn't read,0.13976263,0.09277738,0.19731879
"Clearly this drug is enormously exciting, but we don't want",0.22689648,-0.01751469,0.15760133
She wasn't wearing,0.17656642,0.34414592,0.40892318
It doesn't take,0.1693265,0.014034957,0.18146436
couldn't take,0.57000804,1.0,0.9742713
Mom sent me to a girls school one year and that's all we did; there weren't,-0.21270068,-0.12371962,-0.063432686
They didn't seem to have,-0.12266442,-0.011698798,-0.07724686
There aren't,-0.105941474,-0.023690958,-0.053695247
I don't seem to have,0.49302104,0.0037901718,0.40792948
She hadn't remembered,1.0,0.5685166,0.38806745
There hadn't been,-1.0,-1.0,-1.0
Wouldn't be,1.0,1.0,1.0
She wasn't wearing,0.25706923,0.3145516,0.36574525
I don't remember,1.0,1.0,1.0
If it was a secret cache there wouldn't have been,-0.31773823,-0.1944689,-0.43727982
Richard didn't see,-0.19099721,-0.7831982,-1.0
She didn't know if,0.44934046,0.37062234,0.21231237
But I'm afraid I still won't have,-0.21660846,-0.11300072,0.124391176
"You may be right, but that still doesn't do us",0.37298903,-0.1790936,-0.043730415
She glanced back over her shoulder and didn't see,-0.14939854,-0.001251044,0.10181207
Fitch looked around to make sure there weren't,0.051879436,0.16447327,0.061353926
Kahlan didn't see,-0.097610086,0.07908558,-0.17724982
There were vast areas of the Keep that weren't protected by,0.10958129,0.21392305,-0.077115946
We don't need,0.36474928,0.21003479,0.2584834
Except there wasn't,-0.58567363,-0.61656314,-0.31104118
"For one thing, we haven't had",-0.52716154,-1.0,-0.2632185
"For one thing, we haven't had",-0.4700402,-0.59937066,0.2511113
He doesn't know,-0.114279136,-0.12323486,0.47653297
They said they didn't have,0.10778093,0.27373037,0.05329447
We haven't heard,0.4032729,0.27179328,-0.08488024
There weren't,-0.20144865,-0.064680934,0.020121122
He just won't be making,0.5806371,0.58055663,0.76166457
We don't know,0.9586481,1.0,1.0
Haven't seen,0.9644075,-1.0,-0.37828228
Perhaps there just aren't,0.57877034,-0.3653545,0.28796032
There aren't,-0.06614965,-0.036780145,0.24409913
Those men wouldn't win,0.35611865,0.69362915,0.09351471
"Well, there hadn't been",0.055844154,0.046761483,-0.22051676
"""Masklin, she said, """"you're a good nome and bright enough in your way, but there aren't",0.18848868,0.9393187,0.1980172
You won't win,0.18963665,0.44489813,0.033860754
They didn't have,0.11574064,-0.004531811,-0.07483453
They don't have,0.1653686,0.09340451,0.10277611
Can't see,-0.087221324,-0.028728237,-0.08967266
There weren't,0.07725296,-0.07970242,0.09134996
"Come to think of it, we haven't had",-0.3923447,-0.021439873,-0.19033475
But I don't know,-0.20746833,-0.36937732,-0.05581132
They probably wouldn't have,0.4673991,0.7877537,0.66301805
There weren't,-0.087382115,-0.0043502334,0.09234247
You stay one thing and you don't have,-0.5040918,0.2551216,-0.87938946
Maybe the boy doesn't have,0.27681738,0.35456565,-0.1010595
She found out there weren't,0.21752429,0.5658641,-0.1377023
At least he hasn't had,-0.15245973,0.020783639,-0.3240622
She's probably trained in hand to hand combat so don't take,0.1355773,0.6459669,0.17437124
"The gunman told her, he wasn't taking",0.30234873,0.023486517,0.16077513
I didn't notice,0.40310487,1.0,0.9503565
"I am going to shift the heavy horse to the right, more towards the Romans, and I don't want",-0.112342365,0.018311093,0.01984034
Rufio didn't waste,0.6644316,0.12073615,0.031896345
I don't see,0.13100865,0.25176883,0.16407645
And don't show me,0.45675078,-0.7279659,0.6689317
She didn't have,0.19828057,0.22080527,0.23154107
You won't be needing,0.2578771,0.34641874,0.06491341
I don't want to waste,-0.39460346,-0.15425271,-0.58171177
There won't be,-0.46081847,-1.0,-1.0
You don't have,-0.6661541,-0.5959637,-0.5144663
You don't need,0.0560287,0.058258396,0.08810963
I don't want,-0.13979363,-0.15238026,-0.08085628
Richard didn't have,0.079090804,0.26733586,0.17283049
She didn't see,0.30305243,0.1676627,0.08922704
But it was odd that there weren't,-0.36311606,0.043949198,0.30152997
"For all that people were willing to bless or curse the Badge, there didn't seem to be",-0.091655366,0.12671067,-0.25439462
"Come to think of it, he hadn't seen",0.03727429,-1.0,-0.5617623
I didn't see,0.1709102,0.45283636,0.0018920903
"""I didn't see",0.17896974,0.19410232,0.27279425
I wouldn't want to put,-0.3579031,-0.54858595,-0.48790753
There aren't,-0.06240092,-0.20383166,-0.0027218817
Toby sent Dolly ahead to make sure there weren't,0.2248439,0.2193944,0.07470775
There aren't,-0.06328796,-0.09079467,0.04772077
I hadn't noticed,0.7373875,0.8397745,0.44632277
"If I were you, I wouldn't make",-0.2843615,-0.6592516,-0.4224731
"At the moment, though, he wouldn't have placed",-0.33386785,-0.42864218,-0.013534569
I don't want to risk,0.2490542,0.013609362,-0.57986623
"At the moment, I don't need",0.17064159,0.8697924,0.16803287
"So far, we haven't spotted",-0.13062263,-0.290312,-0.20552745
A few months ago Pirbazari wouldn't have had,-0.07583183,-0.15655133,-0.26424554
Provided there weren't,-0.43199378,-0.31147325,-0.8090604
You don't have,-0.7373897,-0.26234275,-0.6714377
There aren't,-0.17531836,-0.031896472,0.023480795
So don't get,0.011466908,-0.21629213,-0.42299607
"Skyler's eyes flashed something like disgust at that, and Caine knew he hadn't gained",0.33606344,0.65311426,0.076081604
He didn't want,-0.120679006,-0.06674787,0.0060264925
Make sure there aren't,-0.045663014,0.11562859,-0.26507667
"Sleeping or not, they weren't taking",0.7284346,0.13409948,0.8180494
"True, the check hadn't picked up",-0.5537476,-0.7220458,-0.8326658
Cottingham didn't try,0.09682235,-0.0026141226,0.09158563
"It meant that if she and the others were able to get out of the ship, they wouldn't have",0.5971313,0.84710914,0.07268323
"That works well enough for the bololins, and I didn't see",0.13889115,0.13900743,-0.17615062
You don't have to make,-0.36872792,-0.31939587,-0.1379159
I would have sworn there weren't,0.13753003,-0.34422654,-0.3946418
And I don't want to hear,-0.3507468,-0.2120914,0.20239873
But I don't see,-0.5597205,0.13873717,-0.6740579
And I don't see,-0.5443972,-0.6165652,-0.5906308
Governor Rybakov didn't show,0.37295696,0.28653392,0.3082473
And in the two weeks since Lord Kelsey-Ramos figured it out they haven't shown,0.011989132,-0.10635983,0.273043
But at least there he hadn't had,0.09171482,-0.1920051,0.2596716
He still hadn't come up with,0.20319454,0.47190243,0.75712425
I hadn't heard,0.1729782,0.18811698,0.22574398
He doesn't have,0.39351648,0.43888515,0.47519848
You didn't get,-0.7464308,-0.5901465,-0.5264615
You told me there weren't,0.16449663,0.6015586,-0.18315068
He hadn't run into,0.22168219,0.23481105,0.00706159
"No offense, but I don't want",1.0,0.23265767,0.3277841
The Spiders say there aren't,0.0729753,0.19941248,0.14217131
There aren't,-0.0725406,-0.028561888,-0.047476348
The Council doesn't need,0.19443911,0.053368974,1.0
"Yes, sir, we have, I said, suddenly realizing to my chagrin that Suzenne hadn't given us",0.28473097,0.24131936,0.18320543
There certainly weren't,-0.7661305,-1.0,-0.8957213
I don't see,0.53542084,0.5588069,-0.1509339
There wouldn't be,-0.7417328,-0.8561547,-0.32819587
Only there weren't,-0.228858,-0.61490273,-0.27679673
There didn't seem to be,-0.6463975,-1.0,-0.8179667
There hadn't been,-1.0,-1.0,-1.0
There aren't,-0.07107825,-0.06279633,-0.008404395
"Sure enough, and to his obvious disappointment, he didn't find",-0.27699074,-0.078382045,-0.2573606
I don't want to try,0.05097252,-0.008380524,-0.1347926
I noticed I wasn't offered,0.4981662,0.12449034,0.1096021
I thought there aren't,-0.090698205,-0.27463153,-0.6482976
There aren't,-0.07212932,-0.07429277,0.017922677
"I gave Fiona a glance, but she didn't need",0.23880763,0.26721516,0.032648496
They didn't have,0.28291172,0.45336482,0.10197792
"Then she skinned off her tight blue jeans, and Steve saw that she didn't have",-0.27281153,0.45771268,0.44579083
Bill didn't have,0.15482605,0.10147174,0.2780831
He didn't have,0.2708699,0.2840797,0.4149893
I don't want,-0.26869354,-0.0804872,-0.15941499
You won't have,0.14665969,-0.27443004,-0.10068391
I don't see,0.2867597,0.12452429,0.4716387
Except that the United States didn't have,-0.025037771,-0.031879105,-0.18022752
The Navy didn't have,-0.047749285,0.16060208,0.23413116
There aren't,-0.11874924,0.08712747,0.009450767
"Anyway, he doesn't know",0.7547939,0.7287152,1.0
"Hell, that's why we haven't had",-0.22562338,0.46727103,-0.22050972
I won't have,0.2304617,0.22951204,0.15494627
It was just as well that Cathy didn't have,0.45322806,0.08542009,-0.046020728
"So we compromised the bastard, and he didn't have",-0.13772893,-0.28367501,-0.29212293
There aren't,-0.78868663,-0.05370326,0.0027272152
There weren't,0.028248344,0.021863686,0.06485263
They don't have,-0.03328597,0.2684825,0.1964587
I don't have,0.67500746,0.45933512,0.38264433
I don't see,0.4554459,0.19142184,0.2671047
"A whole lot of blast damage, but I don't see",-0.3866616,-0.0015817963,-0.03432514
At least we don't have,-0.051113725,0.0053086653,-0.17962705
Winters took a look around to make sure he wasn't leaving,0.27315953,-0.1297751,0.48670337
"I'm a little worried, and I don't need",0.16114382,0.47645673,0.09440784
"Unfortunately, we don't have",0.5083882,0.51354903,0.556064
You didn't have,-0.16035147,-0.3398738,-0.24535443
"Shirley squatted down beside him, forgetting that she didn't have",0.5297804,0.8639551,0.14997044
There aren't going to be,-1.0,-1.0,-1.0
There weren't,0.0043425774,0.17597961,0.15173188
I wish… but there weren't,-0.2234694,0.0072952313,0.04860013
"You need the town reduced before then, but you don't want to take",0.009022094,0.33101228,-0.55465835
"The King's Man looked away, realising he wasn't going to win",-0.308481,-0.032073185,0.47987399
He didn't have,0.11911894,0.09219378,0.1983466
Hellboy didn't see,0.20628658,0.767889,0.07236245
"But you, you don't have",0.091813505,-0.24124005,0.0017823665
He also reported Karl didn't beat,0.28611705,0.15624818,0.09047368
And he certainly didn't want,0.042143017,-0.11939754,-0.025664333
"The kids had already turned on him, so he didn't do himself",-0.093724854,0.11646068,0.17370799
But there weren't,0.06111052,-0.5151693,-0.1914686
I don't have,0.37146634,0.48400402,0.49612507
I told you I don't have,-0.4189038,0.2063449,-0.20219636
I hope there won't be,0.15570095,0.043802205,0.1348095
I don't have,0.46810922,0.9167881,0.40463695
You won't hear,0.1774233,0.13015455,-0.011198965
And she didn't have on,0.19000968,-0.17341675,-0.15921214
He asked us if we had behaved and didn't get into,-0.002129278,0.19873373,0.2156234
They didn't know,0.6553379,0.4961208,0.3037386
I didn't give you,0.1738061,0.3553921,-0.052007608
"Which was good for me, since it meant that there wouldn't be",-0.017456869,-0.09256522,-0.19542725
She wasn't wearing,0.4155157,0.40991697,0.57528603
She wasn't wearing,0.4947165,0.21766229,0.07822685
And I knew he appreciated the fact I wasn't wearing,0.46744853,0.31011403,-0.012679049
"I mean, we all balled each other, but you didn't get",0.5994409,0.42227864,-0.4957427
But don't get,-0.13470776,-0.115672514,-0.22026034
He wasn't wearing,0.13249,0.16825241,0.041223545
She didn't have,0.22892773,0.37023932,0.40548858
She wasn't wearing,0.6035266,0.2941887,0.23373672
The Corporations didn't leave,0.11700366,0.23655148,0.2384627
"Well, he hasn't",0.10284127,0.04299322,0.3846416
I don't see,0.9605748,0.72575283,0.4553762
I haven't heard,0.22854275,0.8611627,0.6041968
There haven't been,-1.0,-1.0,-1.0
"As soon as he caught sight of him, the chief clerk said: 'No, comrade Lieutenant, there aren't",4.943774e-05,0.24127084,-0.21419127
He certainly hadn't had,0.18388882,0.5121109,0.26636177
Novikov didn't need to hear,-0.015243445,-0.25125176,1.0
The cobber wasn't showing,0.8307152,1.0,0.33657745
I don't see,0.4443173,0.2899863,0.09654149
"In fact, she hadn't given",0.026022715,-0.122606285,-0.098137744
She didn't have to climb,0.35589468,0.59345424,0.54540074
The Ranger hadn't needed,0.30069253,0.23855706,0.3774755
You won't get,-0.64601773,-0.4002681,-0.89519584
I don't have,0.6089027,0.9209272,0.39523664
So don't entertain,0.120425515,0.09226602,0.26740363
He wouldn't be breaking,0.3231528,0.1588464,0.3112245
Rapp wasn't taking,-0.17716178,0.4542216,-0.1585767
So don't get,0.03442539,-0.24202655,-0.004840641
«I don't want to leave,-0.13100846,1.0,-0.14425778
«Make sure you don't set off,0.379245,0.573035,0.32406116
"He thought Margot was doing a super job on that spick, and that she didn't need",0.3352277,-0.1489292,0.15862721
The man didn't commit,0.13201383,-0.0072641307,0.14196344
"""Ms. Brown, Victoria said patiently, """"there aren't",-0.017193584,0.03302552,-0.26824534
"""He turned to her and said ominously, """"There aren't",0.08405938,-0.2251138,-0.23904678
We don't have,0.35582563,0.46883327,0.33849478
I'm sorry I don't have,0.27675074,0.06776833,-0.22874777
Castillo was glad that he hadn't brought,0.05614726,0.2300361,-0.42331967
But I don't have,0.094174385,0.36307737,-0.20100327
I don't anticipate,0.7366488,0.7488161,0.7078213
I don't know if,0.38090256,0.39563766,0.14660461
That it won't cause,-0.114734784,0.006575811,-0.26864284
Lucky for you I didn't find,-0.061691537,-0.20749828,-0.07995403
I didn't see,0.12812807,0.44468203,0.19534753
The problem there is that it doesn't have,0.09158228,0.1971019,-0.108992085
I don't have,0.4161992,0.7545488,0.60815233
I don't put,0.3273435,0.13924426,0.24390788
We don't have,0.4859655,0.58207875,0.16663577
I don't want,-0.11691844,-0.15540148,-0.06376828
We haven't had,0.1739607,0.52934295,0.27105668
But I didn't try to put,-0.27611437,-0.045867328,-0.25963482
The overseer made sure that all us slaves worked hard and didn't cause,0.18157312,0.32013455,-0.21688859
What do we bet; we don't have,0.37192878,-0.14934102,0.7795866
There don't seem to be,-0.77451956,-0.87710696,-0.6953029
I don't see,0.23028211,0.3389277,0.066959485
The CIA doesn't have,-0.074500136,-0.069477715,0.033746436
I don't have,0.296072,0.67448044,0.3004349
I wouldn't count on,0.16481853,0.5697779,0.8782275
And I didn't seem to see,-0.15010437,-0.11058456,0.5226745
There aren't,-0.205064,0.024878902,-0.35857844
But I don't see,-0.21323529,-0.25442582,-1.0
But I don't see,-0.4865872,-0.43642685,-0.71992004
There aren't,0.022875601,-0.11429189,0.040258683
Remo was grateful that there weren't,-0.057744265,0.56667155,-0.12501255
"For one thing, you don't have",-0.3436596,-0.10918863,-0.0732703
It was clear from the size of the box that there wasn't room for,0.16026609,0.20619981,0.14008978
I don't see,-0.13855115,0.6336098,0.016650435
I don't have,0.32977885,0.44130683,1.0
We don't have,0.26785445,0.24744478,0.5017994
I don't have,0.3241375,0.3112497,0.50194156
At least he hasn't manifested,0.012375007,0.31842753,0.3092949
There didn't seem to be,-1.0,-0.35132256,-0.43647027
Foxx wasn't taking,1.0,1.0,1.0
There weren't,0.060266644,-0.066781595,0.044223838
We don't have,0.38657755,0.40016896,0.41104227
We don't have,0.2283332,0.8177457,0.23149107
I don't know,0.19752853,0.40533206,0.7310557
Because there weren't,-0.13987891,-0.06563527,-0.1567112
They just didn't have,-0.13056144,0.19992897,0.29324126
Finally Remo picked up the phone because he didn't want to hear,0.14750215,-0.5314195,0.03572009
You didn't exactly win,0.0990202,0.24956903,0.19503367
I don't see,0.6152634,0.2034745,0.39727798
He hadn't seen,0.28611395,0.4697213,0.14585431
"Keep it up, Chiun, and there won't be",0.13804708,-0.64351714,-0.272952
"You know, I don't have",-0.8622356,0.2366554,-0.19541562
Bronzini didn't waste,-0.13553594,0.005259137,-0.12887023
I don't see,0.54726774,0.34834504,0.5955919
Except… except there weren't,-0.016004167,0.13591433,-0.019233543
I don't see,0.15231192,0.018333968,1.0
