explanations,datasets,attributed_fns,methods,reversed,Value,Rank,Sentence
gradient_shap,any,logit,baseline,original,"[ 6.063157   2.3035796  1.8022059  1.8490438  2.219479   1.9273616
  2.9461806  2.5875661  3.5098855  2.4057841  2.1440177  2.7500496
  6.4638076 12.476098 ]",0.16666666666666666,"Durrani's lips were moving, but he was not gelling"
gradient_shap,any,logit,baseline,original,"[0.93473375 2.694241   1.2655952  1.1839557  1.2228101  1.1004454
 8.947702  ]",0.2,The dog did not seem to have
gradient_shap,any,logit,baseline,original,"[2.2396092 2.7042947 1.4355961 1.7599084 1.4740258 1.5887084 1.9371356
 1.648391  1.5681548 3.4289565 1.482548  1.0408225 4.4550133 1.2959678
 1.883072  1.7422279 2.294494  3.269105 ]",0.125,"He turned his face to the shadows of the wall, but Rudy was not going to take"
gradient_shap,any,logit,baseline,original,[0.92052615 0.6006123  0.64580375 0.5823458  0.8867731  2.0177815 ],0.25,And do not give Trixy
gradient_shap,any,logit,baseline,original,"[1.3300397  0.96978676 0.7770828  0.87926066 0.928312   1.061551
 0.9700278  0.837337   0.8096426  1.1051891  1.3358378  0.84303457
 0.9518295  1.7107741  1.2782675  1.3558378  6.5620513 ]",1.0,"They've had to pay twice now, and she wants to make sure there are not"
gradient_shap,any,logit,baseline,original,"[ 6.958002   3.168564   2.9911718  2.0602264  3.2120397  5.109157
  4.9442606 12.563796 ]",0.2,"Besides, I do not think I had"
gradient_shap,any,logit,baseline,original,[2.887117   1.2689672  0.79752696 1.1484753  0.9808877  1.9354085 ],0.16666666666666666,There do not seem to be
gradient_shap,any,logit,baseline,original,[ 5.8068795  5.981273   7.035985  10.5806465 10.697383 ],0.3333333333333333,You have not given me
gradient_shap,any,logit,baseline,original,"[0.70139015 0.8963189  0.44084245 0.44465283 0.67752254 0.55516094
 3.4535415 ]",0.16666666666666666,I definitely do not want to miss
gradient_shap,any,logit,baseline,original,[1.754304  2.2861197 1.7260399 1.7542396 3.5891414 8.227864 ],0.16666666666666666,I do not want to hear
gradient_shap,any,logit,baseline,original,"[1.0006701  0.71825457 1.1775616  1.127382   0.8751741  0.5771925
 0.34510037 0.41452613 0.43724275 0.3379629  0.3177498  0.6224019
 0.6142184  0.71112186 1.991695  ]",1.0,"Come on, guys, let us see how you come when there are not"
gradient_shap,any,logit,baseline,original,[0.9751627 1.7131749 0.8581151 1.4064116 1.9054254],0.2,I wo not soon win
gradient_shap,any,logit,baseline,original,[2.082843  2.7738013 1.8993819 1.6114955 1.9112343 7.4166317],1.0,Ten years ago there were not
gradient_shap,any,logit,baseline,original,"[ 5.049427   6.1023707  6.332198   6.4034786  5.8655453 18.888288
  9.366791 ]",0.0,"There were not, of course,"
gradient_shap,any,logit,baseline,original,[1.3886027  1.1269301  0.67365974 1.1984271  2.0962596 ],0.2,She did not know of
gradient_shap,any,logit,baseline,original,"[0.8827274  1.0030084  1.3028295  1.5245236  0.7703283  0.38856754
 0.7766171  0.36442402 0.8674775  1.4044119 ]",0.5,Wash the wound to make sure there are not
gradient_shap,any,logit,baseline,original,[0.9913854  0.97366625 0.8909333  1.8798271  3.1770577 ],0.2,We do not answer to
gradient_shap,any,logit,baseline,original,"[ 7.9542756  7.043642   4.470061   4.7661104  5.3383     7.575473
  3.5548666  4.612494   5.664391   3.785828   4.775482   4.6440377
 35.71422  ]",1.0,She paid up her first week's bill promptly and we have not
gradient_shap,any,logit,baseline,original,[2.1991472 1.0991975 1.0187814 2.6610086 1.6675663 3.3171585],0.16666666666666666,You do not seem to have
gradient_shap,any,logit,baseline,original,[4.152504  2.4714165 1.0485171 1.5735952 1.0088826 1.1631676],0.2,There did not seem to be
gradient_shap,any,logit,baseline,original,"[ 3.627105   2.2572744  2.6218054  4.41826    2.6287804  2.5582519
  2.691129   5.209028   2.2966187  2.4659078  2.6480398  4.8016486
  3.1906366 21.336483 ]",1.0,"Unfortunately, Greenwinter came from the mountains, and there certainly are not"
gradient_shap,any,logit,baseline,original,[0.71127546 0.5382466  0.45692033 0.5456467  0.6276249  1.2086769 ],0.16666666666666666,I do not think it has
gradient_shap,any,logit,baseline,original,"[ 6.7005343  3.18431    4.2133384  3.2138393  5.7995934  3.0686839
  2.6192513  3.2799292  3.210642   6.08324    2.652797   3.8181999
  3.1208894  3.813949   2.2747474  3.3816102  6.2293396  3.1123505
  3.4645784  4.3317394  5.5993443  4.305802  11.177424  30.867023 ]",0.1111111111111111,"Some went over-board and gave the black pits a ride, in the old style, but they did not pick up"
gradient_shap,any,logit,baseline,original,"[0.41700652 0.36305624 0.46121797 0.37164164 0.29587373 0.36292377
 0.2945658  0.2707487  0.25809374 1.2106819  1.2900316 ]",0.09090909090909091,He was gonna buy two dogs — was not gonna let
gradient_shap,any,logit,baseline,original,[0.94778955 0.9241292  1.8640094  0.5667316  0.6552829  1.4041167 ],0.5,"For another, there are not"
gradient_shap,any,logit,baseline,original,[1.0158976  0.86900544 0.6629276  1.2870681  1.2694774  1.5198524 ],0.16666666666666666,He did not seem to have
gradient_shap,any,logit,baseline,original,[0.9423603 1.9434305 1.3837836 1.0986273 1.0635313 4.9103656],0.3333333333333333,I did not want to sound
gradient_shap,any,logit,baseline,original,"[0.79192036 0.6562879  0.5009724  0.48676744 0.55557364 0.5469677
 0.81738794 3.1969197 ]",0.16666666666666666,But obviously Yank had not given her
gradient_shap,any,logit,baseline,original,"[0.5114181  0.40086645 0.35312092 0.38921443 0.35857752 0.39036518
 0.39557284 0.40996957 0.37974504 0.38030952 0.31133708 0.33280727
 0.42213592 0.3356206  0.43158996 0.5469544  0.56530833 1.0434418
 2.240647  ]",0.3333333333333333,"I know you found your way home from this place more than once, but do not go taking"
gradient_shap,any,logit,baseline,original,"[ 6.078174   2.8133204  2.263152   6.321416   4.690024   2.9903388
  3.7887335  4.1651335  3.5250351  3.473195   5.688317  12.640655 ]",1.0,Maybe because the rustling sounded like curtains and there were not
gradient_shap,any,logit,baseline,original,[0.8750532  0.89034045 0.48815238 0.7581602  2.142304  ],0.2,I have not been doing
gradient_shap,any,logit,baseline,original,[0.5787139  0.6349115  0.4122559  0.36602682 0.7768839  1.1945015 ],0.2,I was not going to find
gradient_shap,any,logit,baseline,original,"[0.5877627  0.4601822  1.1149238  0.43106818 0.39006698 0.45449054
 0.8099288  0.36456847 0.32399723 0.6898767  0.35982606 0.853282
 0.59684193 0.6730015  1.494863  ]",1.0,"I was surprised to see a customer in the shop, since there were not"
gradient_shap,any,logit,baseline,original,[0.7198239  1.3236605  0.64248794 0.50177276 0.56528825 1.6365944 ],0.16666666666666666,But Danny did not know of
gradient_shap,any,logit,baseline,original,"[0.7822656  0.9136096  0.49604064 0.47471297 0.43654776 0.5764172
 0.5054668  0.68348384 2.992552  ]",1.0,And that was all right because there were not
gradient_shap,any,logit,baseline,original,[ 2.8953319  3.1074224  5.225345   6.664159  12.865088 ],0.3333333333333333,He did not give off
gradient_shap,any,logit,baseline,original,[0.7322962  0.45654702 0.45185766 0.600334   0.8964977  0.94865805],0.16666666666666666,I do not want to make
gradient_shap,any,logit,baseline,original,[1.4593316 1.2214096 1.0440041 1.8992673],1.0,But there were not
gradient_shap,any,logit,baseline,original,[4.632796  4.9325185 9.959726  2.134278  4.904775 ],0.3333333333333333,But the individual was not
gradient_shap,any,logit,baseline,original,[1.3454881 2.044702  2.299538  2.3299143 2.5366845 3.7112763],0.25,I do not want to have
gradient_shap,any,logit,baseline,original,[1.4660407 1.437433  1.3568058 4.5539536 7.0382156],0.2,I have not tripped
gradient_shap,any,logit,baseline,original,[1.2087057 2.824393  1.4329225 0.8623184 0.7319175 3.634675 ],0.2,And I did not do you
gradient_shap,any,logit,baseline,original,"[0.75499254 1.3918984  2.1760776  0.43046406 1.1284877  0.40833107
 1.083435   0.84905547]",0.125,"I swear, I wo not ask you"
gradient_shap,any,logit,baseline,original,[ 4.325075   2.3954334  2.3636074 10.934563 ],1.0,Since there were not
gradient_shap,any,logit,baseline,original,"[ 2.713047   1.8716875  2.3058548  3.101475   4.529957   4.1582065
  2.9714308  3.0811064  2.3567495  1.9471799  2.9144232  2.7292461
 17.893328 ]",0.08333333333333333,"And other than this old man, there did not seem to be"
gradient_shap,any,logit,baseline,original,"[ 4.318186   5.719708   4.909366   4.467733   8.116689   5.049704
  4.7754955  3.9612963  5.8930025  3.7466261  3.954617   4.438562
  7.3068957  4.9552584  5.045725   5.8096666 45.09487  ]",1.0,"He never knew his grandparents, and his mother was an only child so there were not"
gradient_shap,any,logit,baseline,original,"[0.6955099  0.45490682 0.3813529  0.3994429  1.1253114  0.67535186
 0.6007907  1.2972327 ]",1.0,"As you can see, there are not"
gradient_shap,any,logit,baseline,original,"[ 4.0758076  2.4752696  1.4611301  1.8298792  4.663164   1.9019824
  1.9890057  3.738149   2.8870883  2.131162   4.26061    4.315667
 14.392765 ]",0.1111111111111111,"""No, said Bryan , """"I do not think I've"
gradient_shap,any,logit,baseline,original,"[0.98619753 0.94779116 0.84997    0.36330757 0.6105396  0.7371641
 1.2637314 ]",0.14285714285714285,Ryland was not about to take
gradient_shap,any,logit,baseline,original,"[ 3.968501   1.8761675  2.8825057  2.998466   2.6328988  2.8307319
 16.394444 ]",0.3333333333333333,But you do not want to take
gradient_shap,any,logit,baseline,original,[1.1117404 0.8786694 1.9125026 0.6332382 0.5737512 1.4065118],0.5,"After all, this was not"
gradient_shap,any,logit,baseline,original,[1.5986638  1.0661212  0.79034376 2.10751    1.8037326  3.60651   ],0.16666666666666666,I did not see you slay
gradient_shap,any,logit,baseline,original,[ 2.4997368  3.1748846  5.411845   2.1814492  4.2082477 14.8327875],1.0,That's why there are not
gradient_shap,any,logit,baseline,original,[2.8377905 2.5466826 2.030285 ],0.3333333333333333,It has not
gradient_shap,any,logit,baseline,original,[2.6616902 2.1638954 1.2887034 1.215182  2.169608 ],0.0,"It had not, by"
gradient_shap,any,logit,baseline,original,"[ 3.5047047  2.63263    2.653514   2.7487793  2.6412868  2.1096425
  2.1786356 13.929701 ]",0.2,‘I do not want to break
gradient_shap,any,logit,baseline,original,[ 6.734169  4.127941 11.714478 10.350321  7.05152  30.371826],1.0,You better hope he has not
gradient_shap,any,logit,baseline,original,"[ 2.8735423  1.7474115  1.7769316  1.9837167  4.0338697  2.2461848
  2.2551606 18.100288 ]",1.0,I know for a fact there are not
gradient_shap,any,logit,baseline,original,"[ 8.752576   6.847354   7.7979836  8.280543   7.043329   8.824603
  6.53207   10.976565   9.0566435  7.111647   7.6612043  7.7387066
 10.065379  10.019465   9.938879  10.644921  89.51029  ]",1.0,I think they looked at it and realized it was from a child so there are not
gradient_shap,any,logit,baseline,original,[2.412447  1.5643178 1.1862589 4.1300545 1.0090985 2.021788 ],0.2,I do not seem to have
gradient_shap,any,logit,baseline,original,[2.5583208 1.5540662 2.2139351 1.6811246],0.3333333333333333,`I have not
gradient_shap,any,logit,baseline,original,[ 3.6185455  4.7162876  3.060703  19.629816 ],1.0,But he had not
gradient_shap,any,logit,baseline,original,"[ 6.052464   5.45031    7.9381013  7.974345   7.051569   6.9189925
  6.457188  51.24113  ]",1.0,I need to make certain there were not
gradient_shap,any,logit,baseline,original,"[0.5965316  0.5598086  1.5451452  0.43175834 0.3642639  0.32511455
 0.42001644 0.56705046 0.9578086 ]",0.1111111111111111,"In fact, there did not seem to be"
gradient_shap,any,logit,baseline,original,"[3.3054411 2.706966  2.2802882 1.6778741 1.8098983 4.8975563 7.289573
 5.3918924]",0.14285714285714285,Perhaps because she did not want to take
gradient_shap,any,logit,baseline,original,"[0.63898146 0.5716131  1.333012   0.44531554 1.0264896  0.4445978
 0.5376019  1.9364473 ]",1.0,"I mean, you realize there are not"
gradient_shap,any,logit,baseline,original,[3.5186083 4.196735  1.2011561 1.4090604 4.5820045],1.0,She knew there were not
gradient_shap,any,logit,baseline,original,"[ 5.9062915  4.824017   5.368415   6.669389  11.3446045 12.351191
 36.948803 ]",1.0,"Johnny Killain, you have not"
gradient_shap,any,logit,baseline,original,[4.508078  3.6798484 2.4812508 3.774105  4.329939 ],0.5,"no, there were not"
gradient_shap,any,logit,baseline,original,"[1.4943035  1.9828564  0.7024265  1.1161389  1.6595757  0.44240734
 0.5988627  3.6186657 ]",0.125,"Well, this one wo not be making"
gradient_shap,any,logit,baseline,original,[5.093064  3.3042681 4.9477777 6.7237296 7.6826878],0.25,Who did not agree to
gradient_shap,any,logit,baseline,original,[1.5831896 1.8443928 0.9172134 1.6959833],0.5,Maybe there were not
gradient_shap,any,logit,baseline,original,"[1.4167898  1.129658   0.6870227  0.49096158 0.76096046 0.65750724
 3.518171  ]",0.14285714285714285,But she was not going to pull
gradient_shap,any,logit,baseline,original,[1.5889838 1.0465727 0.4842773 0.9587261 1.039176 ],0.2,She had not brought over
gradient_shap,any,logit,baseline,original,"[2.7800694 2.0923002 2.2253563 2.0437574 2.367546  2.6084154 1.9966189
 1.6015667 3.2746716 2.7487166 1.9293011 7.2465353 7.7410316]",0.08333333333333333,"Her eyes told a thousand tales, but he did not ask her"
gradient_shap,any,logit,baseline,original,[2.4930968 1.9759682 4.5798426],1.0,I have not
gradient_shap,any,logit,baseline,original,"[0.99061126 0.56614256 1.3187237  0.46378833 0.54803866 0.3216333
 0.42263454 0.47816873 0.6487119  1.2055084 ]",0.1,"After all, it was not as if he had"
gradient_shap,any,logit,baseline,original,[0.7632983  0.5482931  0.54139423 0.45830432 1.3759412  1.3470801 ],0.0,"If they have not, pick"
gradient_shap,any,logit,baseline,original,[1.3859806  1.0882913  0.66603786 0.61930853 1.5249033 ],0.25,They did not look like
gradient_shap,any,logit,baseline,original,[3.8485053 6.254127  3.49202   4.01471  ],0.5,There sure are not
gradient_shap,any,logit,baseline,original,"[1.0026923  1.1693807  1.3373133  0.6662853  1.3079629  1.3865982
 0.9186617  0.7559111  1.154782   1.4878781  1.4383892  0.81769943
 4.2188816  0.79522616 1.1949304  1.5748868 ]",0.5,"The switchbacks were rough enough, but John cut between them whenever there were not"
gradient_shap,any,logit,baseline,original,"[ 3.3866692  3.6714442  3.5183134  4.556284   9.563683   2.1305797
  2.0762317  3.5124218  1.8690817  2.788537   5.0792656  3.6609132
  2.0676727  4.8210034  3.4099917  7.529141   4.5335846  6.7521496
 13.19635  ]",0.125,"We'll have to pack it or push it in handcarts, because we wo not be taking"
gradient_shap,any,logit,baseline,original,"[0.65809005 0.7051284  0.3769345  0.28496394 0.843164   0.3200231
 0.7055336  0.43350357 0.3226667  1.9097173  0.4529341  0.34697327
 0.42681414 0.8661837  2.0658674 ]",0.08333333333333333,"To the best of Gregg's knowledge, the printer had not been used at"
gradient_shap,any,logit,baseline,original,"[0.38196197 0.3885612  0.70865047 0.6825699  0.64147013 0.8276158
 0.27776632 0.3047271  0.4098624  0.97553366]",1.0,"The air smelled of flowers, but there were not"
gradient_shap,any,logit,baseline,original,"[ 2.2852726  2.7351038  3.8984213  2.8673885  3.1113422  2.671149
  3.4268658  3.8616605  3.0663574  8.668591   2.9943717  2.9518366
  4.073835   4.5812616 32.951084 ]",1.0,"The man deals with art as if it's geometry, and there are not"
gradient_shap,any,logit,baseline,original,[6.4421196 8.295983  9.530157 ],1.0,There was not
gradient_shap,any,logit,baseline,original,"[0.65009296 0.8713941  0.8338652  0.61119306 0.6601349  0.47920793
 0.4339112  1.2082655 ]",1.0,"And by the way, there are not"
gradient_shap,any,logit,baseline,original,"[1.1461673  0.7365851  1.9391029  0.51556283 0.6015767  0.6617482
 1.3507475  1.3766539 ]",0.16666666666666666,"Since then, I do not give out"
gradient_shap,any,logit,baseline,original,"[ 5.9605627  5.096341   4.296416  20.885443  10.682045  15.043525
  7.1832604  9.06746    5.6561813 11.146074  67.369194 ]",1.0,"Besides, this valley's so rugged, there are not"
gradient_shap,any,logit,baseline,original,"[0.97895664 1.3313181  1.1986157  0.7591846  1.2540513  0.72939897
 1.4200447  0.8161753  0.74442947 1.0703014  1.9745373 ]",1.0,"He noticed that despite the approaching dusk, there were not"
gradient_shap,any,logit,baseline,original,[ 3.3062088  2.0897923  1.7477713  1.6363977  1.8185328 12.174591 ],1.0,You see that there are not
gradient_shap,any,logit,baseline,original,"[2.1336162  1.5364615  1.7811487  1.8477261  1.6602038  2.8426037
 1.2054522  0.91876215 0.58471745 0.9522209  1.9110049  1.238976
 3.3909395 ]",0.09090909090909091,"And I've got to say, I did not expect to see"
gradient_shap,any,logit,baseline,original,[3.8073196 2.7486377 1.1542279 1.1563336 1.1856782 1.9353462 8.387205 ],0.2,"Unfortunately, that does not give me"
gradient_shap,any,logit,baseline,original,"[ 3.3016357  2.297033   1.191859   1.3934885  1.5366567  3.4440558
  2.303455  11.459634 ]",0.16666666666666666,I hope you do not intend to let
gradient_shap,any,logit,baseline,original,"[0.7238821  0.74236095 0.9263381  0.7401936  0.66461897 0.64232403
 1.4852703  4.8740497 ]",0.14285714285714285,I see I do not have to make
