sentences,lime_base,lime_contrast,lime_contrast_rnd
There aren't,0.00031485897,0.00018838095,0.00038855904
There aren't,0.00013254402,0.00025306272,0.0002394421
He didn't bother with,-8.984182e-05,-0.00010523517,-0.00024312362
I don't know,-0.00010397933,1.3190023e-05,-0.00017560329
Donovan hadn't expected,4.1130435e-05,1.6146847e-05,0.00012726006
You didn't bring,0.00026180403,0.000353372,0.00028820965
You don't seem to have,-4.822004e-05,9.821626e-05,2.181402e-05
And don't put,0.00019022814,-2.4818717e-05,7.965893e-05
And of course her boss didn't want,-0.00013729246,-0.00014996281,-0.0002782601
But the Guards haven't got,5.592883e-07,-9.967317e-05,-0.00010788601
"My mother was still at church, and we didn't have",-1.5268917e-05,2.0956038e-05,-3.979262e-05
"Without him, I don't have",-0.00011751804,-0.0001901983,-0.00024720907
"But after all those years of failure, she didn't have",-0.00011027418,-0.000113987364,-9.4495714e-05
I don't want to see,-3.847666e-05,-7.0872484e-06,-0.00011275429
I hadn't conjured up,0.00021207891,0.000181715,0.0003051553
I didn't hear,9.367303e-05,0.00013671652,8.189942e-05
I don't have,-7.698538e-05,-0.0001307697,-8.394137e-05
There aren't,0.00023454428,0.00028359517,0.00031639822
There aren't,0.00040893257,0.00025875913,0.00024072314
I don't think I broke,-1.8177554e-05,0.000100590536,-2.235949e-06
But I need something else and I don't need,7.639942e-05,9.749795e-05,0.00017258745
Tim didn't try to make,-8.7180524e-05,-3.361306e-05,-3.747479e-05
Especially when I don't wear,-0.00014625862,-2.2381078e-05,-0.00011899893
Tommy didn't wait to hear,8.0404876e-05,9.11183e-05,2.8475186e-05
It didn't smell like,-7.118257e-05,7.088957e-05,-1.603333e-05
Just make sure that you don't shove,-1.0900563e-05,-4.6111716e-05,9.956256e-05
But I don't want,-0.00044473435,-0.0003512604,-0.0002953141
I won't answer,-6.191121e-05,9.405418e-05,-3.0017104e-06
"The Fifth is damn near gone, and won't be getting",-1.3651326e-05,-2.449262e-05,-7.913797e-06
We don't want,7.7716846e-05,0.00015090621,6.0195463e-05
He wouldn't ask her,0.0001231142,0.00019809956,6.354306e-05
There weren't,0.00053784077,0.0005055843,0.0006183569
"My only hope is that the evening will be relatively uneventful, and that Caesar won't spring",-2.7857152e-05,1.379176e-08,9.291312e-05
Mac walked to the refrigerator and opened it carefully so he wouldn't compromise,-4.4563403e-05,8.830953e-06,0.00010069866
I haven't got,-0.00019144351,-0.00012437816,-0.00016140057
"Unfortunately, Darryl the Rapist didn't ring",0.00033391523,0.0002216442,0.0002853616
We haven't found,0.00040924342,0.00018504224,0.00017819536
He doesn't have,-0.00023316446,-0.00042423647,-0.00035265615
I didn't come to,3.9341496e-05,0.00011772473,-5.786096e-05
"He looked embarrassed when he saw me, but didn't offer",0.00011172641,4.1490654e-05,1.4203368e-05
"We made it through the day, although Good didn't score",0.00024240519,0.00017359774,0.0001539342
He didn't raise,0.00010585234,0.00017350186,-1.992853e-05
"""If that has to be my last time, she panted, """"I won't have",-0.00010713246,8.059272e-05,-2.6581438e-05
We didn't have,2.4655317e-05,0.00018775159,3.192509e-05
I didn't know you had,5.374721e-06,2.4429522e-05,-2.684258e-05
"Well, my guess is we won't find",9.6303294e-05,0.00014406769,1.6507402e-05
I won't make,0.00012637548,-0.00018468089,-0.00028814605
And there weren't,0.0002650854,0.0001384878,0.00017441579
"It's just that I'm curious, and I don't have",-3.57796e-05,4.226622e-05,-8.03446e-06
The arson investigators didn't seem to have,-7.422119e-05,-4.418835e-05,-7.7134944e-05
"It was sort of like camping out, only I was sitting upright and I didn't have",-7.161291e-05,-0.00011958166,-2.9591552e-05
"No, I hadn't seen",-0.0001524752,-0.00012613281,-2.5907531e-05
I don't want,-0.00042943205,-6.7503395e-05,-0.00023957035
There didn't seem to be,8.601369e-05,-8.0673955e-05,-9.362353e-05
I don't have,-0.000119165554,-9.803341e-05,-0.00011924599
I hadn't left,0.000121170335,0.00029912696,0.00015676569
"In that case, I'm sure you don't need",-0.00015248478,-6.896037e-05,4.395481e-05
"You could try Laughlin, Nevada, though there aren't",0.000121807214,7.082091e-05,0.00027680956
I went around this part twice and there weren't,0.00041440572,0.00042154902,0.00038887683
There aren't,0.00026603788,0.0004284475,0.00043156557
I don't need,-2.9745494e-05,-5.7128582e-05,-0.00012350474
Make sure there aren't,-0.000120057004,-5.8459177e-06,-0.000115654606
Maybe I'm missing something but I don't see,4.9871964e-05,0.000108862965,0.000109908644
There aren't,-2.7257716e-05,0.0002898313,0.00039102254
"Francie Day Beaudine, you don't have",-0.00056450017,-4.5032222e-05,-0.0004193343
My friends in London used to schedule their abortions so they wouldn't miss,-1.3791881e-05,4.1050538e-05,1.4559751e-05
Since I don't have,-0.00015883331,-0.00011119015,-0.00015810836
There aren't,0.00013431301,0.00042955074,0.00043475628
There isn't,2.1662563e-06,0.0002069287,0.0002227255
There aren't,0.00029508377,0.00029803067,0.00033682774
There weren't,0.00056471396,0.00060356595,0.0005733896
There aren't,0.00032448396,0.00040858224,0.00044602202
"He knew every agent in the country was after him, and he wouldn't be making",5.4193883e-05,4.122414e-05,3.30463e-05
She'd told him there hadn't been,-0.00011663594,-0.00016278861,-0.00020608232
He didn't want,-0.0004619725,-0.0005939435,-0.0004025905
Luline didn't have,-6.721914e-05,-0.00027567474,-8.155685e-05
I wouldn't lay,-1.613343e-05,-1.7922863e-05,1.4897997e-05
I don't see,-0.00025823346,-5.2440933e-05,-0.00021482937
I haven't had,-0.00014261446,0.00026201073,-4.518729e-05
"If the children were gone for three nights, then they wouldn't have",-0.00012990576,-4.7041685e-05,-2.3611832e-05
You don't have,-0.0009811984,-0.0005324319,-0.001056064
There weren't,0.0005612691,0.00043886687,0.00017353147
I don't have,2.1064732e-05,-9.8317425e-05,-2.430944e-05
Dani had phoned to say there wasn't,0.00036743924,0.00045655563,0.00033946536
Tell Penny I don't want,-9.1109425e-05,-0.00012987497,-9.482959e-06
There weren't,0.0004736185,0.0003779009,0.00036796927
It looked like she wasn't expecting,-0.00019229406,-0.00022477403,-0.00025300065
No wonder they told me they didn't have,0.00018503371,-4.495561e-05,-7.948838e-06
I don't have,-9.560344e-05,0.00010598139,-0.0001627253
I don't know,-1.3089457e-06,8.3893785e-05,9.191123e-05
"That way, we won't miss",-1.6812895e-05,-0.000100466445,-4.625494e-05
I don't have,-0.00014783005,-3.1543164e-05,-0.00016664297
I don't have,-1.5745285e-05,-0.00011055896,-0.00024290002
I don't have,3.3167868e-05,-0.00012644356,-0.000232558
He sure didn't leave,8.145901e-05,8.3575986e-05,-9.260071e-05
I haven't found,0.0001259414,0.00016248832,5.248017e-05
We haven't committed,0.00021608194,0.00023792857,0.00041123317
I don't know,9.141795e-06,-6.400354e-05,-0.00015012197
But Landry hadn't asked me,0.00019315923,0.00021021155,9.9273064e-05
That doesn't win you,-0.00014668982,-1.5393474e-05,-6.027762e-05
There aren't,0.00012455042,0.000172426,0.00024984754
She wasn't doing herself,-0.00019094854,-9.5714895e-05,-0.00019480195
«You don't have,-0.00034050507,-0.00044871538,-0.00014601975
That's one down: he wasn't making,1.2094155e-05,0.00010533289,8.1096776e-05
I don't have,5.2227428e-05,4.7771457e-05,-0.0001388987
"Even though she has a rabbit coat, there don't seem to be",4.6611054e-05,2.4354598e-05,6.3324187e-06
He hadn't read,4.1269588e-05,3.3777684e-05,0.00014586028
"Clearly this drug is enormously exciting, but we don't want",-1.0622343e-05,-0.00026428048,-0.00019608624
She wasn't wearing,-0.0001837009,-0.00011071155,-3.853455e-05
It doesn't take,2.589193e-05,5.5674063e-05,5.9762126e-05
couldn't take,0.00027255976,0.00036747468,0.00026438484
Mom sent me to a girls school one year and that's all we did; there weren't,0.00014062559,0.0002803168,0.00033250978
They didn't seem to have,-1.8025901e-05,-1.5068799e-05,-3.964873e-06
There aren't,0.0001290068,0.00030503835,0.00039553642
I don't seem to have,-2.5100308e-05,3.1347445e-05,6.827875e-06
She hadn't remembered,0.00023185753,9.112443e-05,-1.4097096e-05
There hadn't been,-9.315058e-05,-5.1951424e-06,1.5276279e-05
Wouldn't be,0.00035515925,0.00042967754,0.0003867492
She wasn't wearing,-0.00011322825,-8.209179e-05,-9.032608e-05
I don't remember,-0.000115762945,-3.8665075e-05,-2.9866203e-05
If it was a secret cache there wouldn't have been,-0.00024692237,-0.00019646378,-0.00010983763
Richard didn't see,2.8633582e-05,0.00029375963,9.987281e-05
She didn't know if,2.3128987e-06,-0.000109656605,-7.117225e-05
But I'm afraid I still won't have,-8.277688e-05,2.400484e-05,-0.00020251633
"You may be right, but that still doesn't do us",-7.43065e-05,2.2088585e-05,-9.3116425e-05
She glanced back over her shoulder and didn't see,3.56528e-05,5.2815245e-05,3.7986934e-05
Fitch looked around to make sure there weren't,0.00018080977,0.0003067879,0.00017169293
Kahlan didn't see,0.00014655106,0.00017017382,0.00024230941
There were vast areas of the Keep that weren't protected by,-2.7792063e-05,-2.7801841e-05,-8.0794794e-05
We don't need,0.00014058943,0.00021415463,0.00017808027
Except there wasn't,0.00021762395,0.0002646206,0.00019668296
"For one thing, we haven't had",-2.4428384e-05,-3.346763e-05,2.803277e-05
"For one thing, we haven't had",3.8861497e-05,-7.805845e-05,7.424456e-06
He doesn't know,3.979511e-05,-2.4564739e-05,6.731405e-05
They said they didn't have,-0.00017495546,-9.689294e-05,-8.971873e-05
We haven't heard,7.16924e-05,-9.298209e-05,3.4954646e-05
There weren't,0.0004024338,0.00061312376,0.00047782552
He just won't be making,-0.00011905665,-6.005389e-05,-4.7380105e-05
We don't know,0.00010842865,0.000116319,0.000113316746
Haven't seen,3.5255332e-05,2.5008372e-05,-4.0484538e-05
Perhaps there just aren't,0.0001798376,0.00018653413,0.0002935914
There aren't,0.00023468677,0.00025032274,0.00035877712
Those men wouldn't win,0.00020428881,0.00016507023,0.00020160705
"Well, there hadn't been",3.6358528e-05,7.2745606e-06,0.000100228935
"""Masklin, she said, """"you're a good nome and bright enough in your way, but there aren't",0.000408617,0.00030488172,0.00033513352
You won't win,0.00025873233,0.00013239984,0.00032922847
They didn't have,-7.303454e-05,0.000112503076,-0.00011899567
They don't have,5.23854e-05,-0.00021795284,-0.00012894819
Can't see,9.666197e-05,-8.961802e-05,-0.00018019529
There weren't,0.00040865596,0.0006647855,0.00055114913
"Come to think of it, we haven't had",3.5872352e-05,9.564026e-05,0.00015590742
But I don't know,-6.900898e-05,-7.740547e-06,-5.8916844e-06
They probably wouldn't have,0.00010762684,0.00042846845,0.0003173305
There weren't,0.00039600127,0.0003068922,0.0005386069
You stay one thing and you don't have,-0.00048440648,-0.00011117989,-9.636767e-05
Maybe the boy doesn't have,-6.881077e-05,-0.000491431,-0.00033601222
She found out there weren't,0.00022464804,0.00027779676,0.00015811436
At least he hasn't had,-0.00021044072,-0.00022394024,-0.00015851989
She's probably trained in hand to hand combat so don't take,4.021856e-05,-7.705657e-06,-9.354432e-06
"The gunman told her, he wasn't taking",-2.1982938e-05,-5.3592026e-05,-2.5651352e-05
I didn't notice,8.906172e-05,0.00010495338,0.00010728897
"I am going to shift the heavy horse to the right, more towards the Romans, and I don't want",-3.3526644e-06,9.555665e-05,0.00022787783
Rufio didn't waste,0.00029117614,0.00020330306,0.00019935012
I don't see,-0.0002157012,2.7163447e-05,-0.00014261618
And don't show me,1.6369086e-05,0.00019132977,0.00010050566
She didn't have,-0.00014793557,-6.353638e-05,-9.0878886e-05
You won't be needing,0.00034032878,0.0002693138,0.00026989778
I don't want to waste,4.1397288e-07,-3.1854957e-05,-5.1672528e-06
There won't be,-3.5272584e-05,8.2398175e-05,3.0274958e-05
You don't have,-0.001114934,-0.0008703616,-0.0007185355
You don't need,-1.15074e-06,4.135875e-05,1.1734835e-05
I don't want,-1.7187822e-05,-0.00021851281,-9.994866e-05
Richard didn't have,-0.00013870571,6.270303e-05,-0.00010247894
She didn't see,8.042948e-05,-9.168458e-05,-6.171281e-06
But it was odd that there weren't,0.00035693805,0.0003793349,0.00043268345
"For all that people were willing to bless or curse the Badge, there didn't seem to be",0.000120087105,1.2606029e-05,-6.2443236e-05
"Come to think of it, he hadn't seen",-5.442107e-05,-1.1868603e-05,7.8800895e-07
I didn't see,-8.158807e-05,-1.0117431e-05,-2.9799641e-05
"""I didn't see",6.198813e-06,-8.3926614e-05,6.712897e-05
I wouldn't want to put,9.2222705e-05,0.00018338708,4.7313282e-05
There aren't,0.00018108264,0.00029876299,0.00035285263
Toby sent Dolly ahead to make sure there weren't,0.00027116307,0.00022700336,0.00032016588
There aren't,0.00011785887,0.00043049408,0.00036782725
I hadn't noticed,1.9053415e-06,-2.048508e-05,-4.9681898e-05
"If I were you, I wouldn't make",0.0001354469,0.00012287125,0.00012875619
"At the moment, though, he wouldn't have placed",-1.12030075e-05,2.2407421e-05,5.797756e-05
I don't want to risk,2.090563e-05,4.7233887e-05,-1.3239915e-06
"At the moment, I don't need",-0.00015614503,-0.00017089336,0.00019039641
"So far, we haven't spotted",-5.8340036e-05,5.903519e-05,4.167167e-06
A few months ago Pirbazari wouldn't have had,-9.5405616e-05,-5.6344143e-05,-5.8886144e-05
Provided there weren't,0.00031545848,0.00036763807,0.00030717603
You don't have,-0.000878119,-0.0011193809,-0.001195102
There aren't,0.00033895927,0.00034213625,0.00040853088
So don't get,1.5754906e-05,0.00011638385,4.80539e-05
"Skyler's eyes flashed something like disgust at that, and Caine knew he hadn't gained",-3.920395e-05,8.820252e-05,0.00014943606
He didn't want,-0.00089268596,-0.0004144369,-0.00021169668
Make sure there aren't,-3.6896676e-05,-0.000143925,-7.723353e-05
"Sleeping or not, they weren't taking",1.6555925e-05,-8.071777e-05,-2.0305628e-05
"True, the check hadn't picked up",-4.4635388e-05,-4.740849e-05,5.6927627e-05
Cottingham didn't try,-0.00039776103,-8.48021e-05,-0.00024223597
"It meant that if she and the others were able to get out of the ship, they wouldn't have",8.63825e-05,0.00017576298,3.2717333e-05
"That works well enough for the bololins, and I didn't see",-2.4487148e-05,2.6945549e-05,9.541027e-05
You don't have to make,6.6189095e-06,0.0001588614,0.00016610534
I would have sworn there weren't,7.1287526e-05,0.00039710727,0.0002666758
And I don't want to hear,-3.9399783e-05,-6.4003493e-06,-0.00010959689
But I don't see,-0.000101827034,1.3333389e-06,-0.00012753025
And I don't see,-4.332933e-05,5.5174707e-05,-9.378102e-05
Governor Rybakov didn't show,0.00039417663,0.00033637328,0.00030876303
And in the two weeks since Lord Kelsey-Ramos figured it out they haven't shown,-5.6949107e-06,-1.3754332e-05,3.2076183e-05
But at least there he hadn't had,-0.00017395092,-0.00019280132,-0.000104998006
He still hadn't come up with,-0.00023958163,-0.000108817716,-0.00020201053
I hadn't heard,-0.00013191691,7.538131e-05,3.4060773e-05
He doesn't have,-0.00019068329,-0.00036793546,-0.0004041124
You didn't get,0.00033824446,0.00039704892,0.00025536108
You told me there weren't,0.00017303601,0.0002983671,0.00024327313
He hadn't run into,5.314785e-05,4.7503992e-05,-3.9322596e-05
"No offense, but I don't want",-0.00019989019,-8.248402e-06,-0.00018691158
The Spiders say there aren't,-1.0744809e-06,8.996419e-05,6.0245693e-05
There aren't,9.402633e-05,0.00033529708,0.00041401386
The Council doesn't need,-0.00026680066,-3.2956174e-05,3.70319e-05
"Yes, sir, we have, I said, suddenly realizing to my chagrin that Suzenne hadn't given us",1.615479e-05,1.1927339e-05,3.095297e-05
There certainly weren't,-7.4716045e-05,-0.00010187374,-0.00013127216
I don't see,-0.00013807083,1.3079472e-05,-0.00015619717
There wouldn't be,0.000224084,0.00021914356,0.00015142307
Only there weren't,0.00022380636,0.00014571544,0.00028695335
There didn't seem to be,7.667672e-05,-2.031318e-05,-8.8914996e-05
There hadn't been,4.8741284e-05,6.37339e-05,9.5307e-05
There aren't,0.00023361016,0.00023440471,0.00036305073
"Sure enough, and to his obvious disappointment, he didn't find",4.5319375e-06,1.5573876e-05,7.4588024e-05
I don't want to try,-6.429176e-05,-0.00015440164,-5.0525483e-05
I noticed I wasn't offered,-9.386614e-05,-0.00010935264,-0.00011935434
I thought there aren't,8.246215e-05,0.00027242218,0.00036292186
There aren't,0.00031721772,0.00029809587,0.00034832954
"I gave Fiona a glance, but she didn't need",-0.00016178779,-1.641301e-05,0.00021717335
They didn't have,0.00011051149,-9.047781e-05,6.1558356e-05
"Then she skinned off her tight blue jeans, and Steve saw that she didn't have",1.6532606e-05,6.260151e-05,-8.496501e-05
Bill didn't have,2.0003587e-05,0.00017435374,-0.00023477829
He didn't have,-0.00017762482,-0.00038598364,-0.00010170547
